utt_num,num,text,pronounce,monophone
BASIC5000_2343,2343,照明は、ツマミ一つで光量を変えられるようになっていて、好きな明るさを、演出出来るようになっている。,しょーめーわ、つまみひとつでこーりょーをかえられるよーになっていて、すきなあかるさを、えんしゅつできるよーになっている,sh o: m e: w a sp ts u m a m i h i t o ts u d e k o: ry o: o k a e r a r e r u y o: n i n a q t e i t e sp s u k i n a a k a r u s a o sp e N sh u ts u d e k i r u y o: n i n a q t e i r u
BASIC5000_2344,2344,３４５型は、良い状態で受け取りました。,さんびゃくよんじゅーごがたわ、よいじょーたいでうけとりました,s a N by a k u y o N j u: g o g a t a w a sp y o i j o: t a i d e u k e t o r i m a sh i t a
BASIC5000_2345,2345,おんどりよりも、めんどりの方が、大声で鳴く家は、悲しい家だ。,おんどりよりも、めんどりのほーが、おーごえでなくいえわ、かなしーいえだ,o N d o r i y o r i m o sp m e N d o r i n o h o: g a sp o: g o e d e n a k u i e w a sp k a n a sh i: i e d a
BASIC5000_2346,2346,３６０号室の合い鍵を、貸していただきませんか。,さんびゃくろくじゅーごーしつのあいかぎを、かしていただきませんか,s a N by a k u r o k u j u: g o: sh i ts u n o a i k a g i o sp k a sh i t e i t a d a k i m a s e N k a
BASIC5000_2347,2347,３１８号室のお客さんに、持って行ってあげなさい。,さんびゃくじゅーはちごーしつのおきゃくさんに、もっていってあげなさい,s a N by a k u j u: h a ch i g o: sh i ts u n o o ky a k u s a N n i sp m o q t e i q t e a g e n a s a i
BASIC5000_2348,2348,３０日の予約を確認したいのですが。,さんじゅーにちのよやくをかくにんしたいのですが,s a N j u: n i ch i n o y o y a k u o k a k u n i N sh i t a i n o d e s u g a
BASIC5000_2349,2349,３３ゲートへは、どうやって行けばいいですか。,さんじゅーさんげーとえわ、どーやっていけばいーですか,s a N j u: s a N g e: t o e w a sp d o: y a q t e i k e b a i: d e s u k a
BASIC5000_2350,2350,中立の国が、その論争の解決に貢献する事が求められていた。,ちゅーりつのくにが、そのろんそーのかいけつにこーけんすることがもとめられていた,ch u: r i ts u n o k u n i g a sp s o n o r o N s o: n o k a i k e ts u n i k o: k e N s u r u k o t o g a m o t o m e r a r e t e i t a
BASIC5000_2351,2351,単語の意味がわからなければ、辞書で調べなさい。,たんごのいみがわからなければ、じしょでしらべなさい,t a N g o n o i m i g a w a k a r a n a k e r e b a sp j i sh o d e sh i r a b e n a s a i
BASIC5000_2352,2352,３８１日間、モントゴメリーのバスは、ほとんど空っぽの状態で、路線を往復した。,さんびゃくはちじゅーいちにちかん、もんとごめりーのばすわ、ほとんどからっぽのじょーたいで、ろせんを、おーふくした,s a N by a k u h a ch i j u: i ch i n i ch i k a N sp m o N t o g o m e r i: n o b a s u w a sp h o t o N d o k a r a q p o n o j o: t a i d e sp r o s e N o sp o: f u k u sh i t a
BASIC5000_2353,2353,おめーらアイルランド人は、みんな飲兵衛らしいじゃねーか。,おめーらあいるらんどじんわ、みんなのんべーらしーじゃねーか,o m e: r a a i r u r a N d o j i N w a sp m i N n a n o N b e: r a sh i: j a n e: k a
BASIC5000_2354,2354,おもちゃの汽車は、部屋の中をぐるぐる走った。,おもちゃのきしゃわ、へやのなかをぐるぐるはしった,o m o ch a n o k i sh a w a sp h e y a n o n a k a o g u r u g u r u h a sh i q t a
BASIC5000_2355,2355,おやおや、食事の途中に席を立つとは、マナーに反しますね。,おやおや、しょくじのとちゅーにせきをたつとわ、まなーにはんしますね,o y a o y a sp sh o k u j i n o t o ch u: n i s e k i o t a ts u t o w a sp m a n a: n i h a N sh i m a s u n e
BASIC5000_2356,2356,およそ、どれくらいの価値がありますか。,およそ、どれくらいのかちがありますか,o y o s o sp d o r e k u r a i n o k a ch i g a a r i m a s u k a
BASIC5000_2357,2357,おりの中の動物を自由にしてやるべきだ。,おりのなかのどーぶつを、じゆーにしてやるべきだ,o r i n o n a k a n o d o: b u ts u o sp j i y u: n i sh i t e y a r u b e k i d a
BASIC5000_2358,2358,おれたちは行くのに、おまえたちは行かぬ。,おれたちわいくのに、おまえたちわいかぬ,o r e t a ch i w a i k u n o n i sp o m a e t a ch i w a i k a n u
BASIC5000_2359,2359,豊かな国は、貧しい国のことを、あまり考えていない。,ゆたかなくにわ、まずしーくにのことを、あまりかんがえていない,y u t a k a n a k u n i w a sp m a z u sh i: k u n i n o k o t o o sp a m a r i k a N g a e t e i n a i
BASIC5000_2360,2360,急行は、６時に出発して、９時に東京に着く。,きゅーこーわ、ろくじにしゅっぱつして、くじにとーきょーにつく,ky u: k o: w a sp r o k u j i n i sh u q p a ts u sh i t e sp k u j i n i t o: ky o: n i ts u k u
BASIC5000_2361,2361,相撲は、日本の、伝統的なスポーツです。,すもーわ、にっぽんの、でんとーてきなすぽーつです,s u m o: w a sp n i q p o N n o sp d e N t o: t e k i n a s u p o: ts u d e s u
BASIC5000_2362,2362,女事務員が銀行からの帰途、１０万円入った封筒を奪われた。,おんなじむいんがぎんこーからのきと、じゅーまんえんはいったふーとーを、うばわれた,o N n a j i m u i N g a g i N k o: k a r a n o k i t o sp j u: m a N e N h a i q t a f u: t o: o sp u b a w a r e t a
BASIC5000_2363,2363,悪天候なため、私たちは出発できなかった。,あくてんこーなため、わたしたちわしゅっぱつできなかった,a k u t e N k o: n a t a m e sp w a t a sh i t a ch i w a sh u q p a ts u d e k i n a k a q t a
BASIC5000_2364,2364,一戸建てより、共同住宅に住む世帯の、増加率の方が高い。,いっこだてより、きょーどーじゅーたくにすむせたいの、ぞーかりつのほーがたかい,i q k o d a t e y o r i sp ky o: d o: j u: t a k u n i s u m u s e t a i n o sp z o: k a r i ts u n o h o: g a t a k a i
BASIC5000_2365,2365,同業他社に比べて、業績がずっと良かった。,どーぎょーたしゃにくらべて、ぎょーせきがずっとよかった,d o: gy o: t a sh a n i k u r a b e t e sp gy o: s e k i g a z u q t o y o k a q t a
BASIC5000_2366,2366,エメット理論が生化学にも適用できるということか、最近の研究の主要な成果である。,えめっとりろんがせーかがくにもてきよーできるとゆーことか、さいきんのけんきゅーの、しゅよーなせーかである,e m e q t o r i r o N g a s e: k a g a k u n i m o t e k i y o: d e k i r u t o y u: k o t o k a sp s a i k i N n o k e N ky u: n o sp sh u y o: n a s e: k a d e a r u
BASIC5000_2367,2367,エムサイズの黄色い長袖のシャツが欲しいんだけど。,えむさいずのきーろいながそでのしゃつがほしーんだけど,e m u s a i z u n o k i: r o i n a g a s o d e n o sh a ts u g a h o sh i: N d a k e d o
BASIC5000_2368,2368,エレンもテニスをするのが好きです。,えれんもてにすをするのがすきです,e r e N m o t e n i s u o s u r u n o g a s u k i d e s u
BASIC5000_2369,2369,エルモア・ジェイムズのコピーじゃないぜ。,えるもあ、じぇーむずのこぴーじゃないぜ,e r u m o a sp j e: m u z u n o k o p i: j a n a i z e
BASIC5000_2370,2370,エリオットさんの助手として働いている。,えりおっとさんのじょしゅとしてはたらいている,e r i o q t o s a N n o j o sh u t o sh i t e h a t a r a i t e i r u
BASIC5000_2371,2371,エヴェレスト山は、海抜２９、００２フィートです。,えゔぇれすとさんわ、かいばつ、にまんきゅーせんにふぃーとです,eゔ e r e s u t o s a N w a sp k a i b a ts u sp n i m a N ky u: s e N n i f i: t o d e s u
BASIC5000_2372,2372,エンパイアステートビルの高さは、どのくらいですか。,えんぱいあすてーとびるのたかさわ、どのくらいですか,e N p a i a s u t e: t o b i r u n o t a k a s a w a sp d o n o k u r a i d e s u k a
BASIC5000_2373,2373,仮に海外へ行くとしたら、フランスへ行くだろう。,かりに、かいがいえいくとしたら、ふらんすえいくだろー,k a r i n i sp k a i g a i e i k u t o sh i t a r a sp f u r a N s u e i k u d a r o:
BASIC5000_2374,2374,弁当を持っていく必要はないですよ。,べんとーをもっていくひつよーわないですよ,b e N t o: o m o q t e i k u h i ts u y o: w a n a i d e s u y o
BASIC5000_2375,2375,怒りを込めて、告発人の方に向き直った。,いかりをこめて、こくはつにんのほーにむきなおった,i k a r i o k o m e t e sp k o k u h a ts u n i N n o h o: n i m u k i n a o q t a
BASIC5000_2376,2376,エックス線は、骨折箇所をつきとめるのに用いられる。,えっくすせんわ、こっせつかしょをつきとめるのにもちーられる,e q k u s u s e N w a sp k o q s e ts u k a sh o o ts u k i t o m e r u n o n i m o ch i: r a r e r u
BASIC5000_2377,2377,エネルギーの供給が問題になると、それに依存するすべてのものも、また問題になる。,えねるぎーのきょーきゅーがもんだいになると、それに、いぞんするすべてのものも、またもんだいになる,e n e r u g i: n o ky o: ky u: g a m o N d a i n i n a r u t o sp s o r e n i sp i z o N s u r u s u b e t e n o m o n o m o sp m a t a m o N d a i n i n a r u
BASIC5000_2378,2378,試験を受けるほかに、私たちは、小論文を提出しなければならない。,しけんをうけるほかに、わたしたちわ、しょーろんぶんをてーしゅつしなければならない,sh i k e N o u k e r u h o k a n i sp w a t a sh i t a ch i w a sp sh o: r o N b u N o t e: sh u ts u sh i n a k e r e b a n a r a n a i
BASIC5000_2379,2379,エドガー・ドガは、多くの画家達よりも幸運であった。,えどがー、どがわ、おーくのがかたちよりもこーうんであった,e d o g a: sp d o g a w a sp o: k u n o g a k a t a ch i y o r i m o k o: u N d e a q t a
BASIC5000_2380,2380,飢饉の見通しが、世界の多くの地域に迫っている。,ききんのみとーしが、せかいのおーくのちーきにせまっている,k i k i N n o m i t o: sh i g a sp s e k a i n o o: k u n o ch i: k i n i s e m a q t e i r u
BASIC5000_2381,2381,飛んだり、巣を造ったりするのは、鳥の本性です。,とんだり、すをつくったりするのわ、とりのほんしょーです,t o N d a r i sp s u o ts u k u q t a r i s u r u n o w a sp t o r i n o h o N sh o: d e s u
BASIC5000_2382,2382,先日、あなたは、あのような場所で、私にあって、おどろいたにちがいない。,せんじつ、あなたわ、あのよーなばしょで、わたしにあって、おどろいたにちがいない,s e N j i ts u sp a n a t a w a sp a n o y o: n a b a sh o d e sp w a t a sh i n i a q t e sp o d o r o i t a n i ch i g a i n a i
BASIC5000_2383,2383,エミリー以上にすばらしいアップルパイを焼く人はいない。,えみりーいじょーにすばらしーあっぷるぱいをやくひとわいない,e m i r i: i j o: n i s u b a r a sh i: a q p u r u p a i o y a k u h i t o w a i n a i
BASIC5000_2384,2384,エベレスト山は、いわば、世界の屋根である。,えべれすとさんわ、いわば、せかいのやねである,e b e r e s u t o s a N w a sp i w a b a sp s e k a i n o y a n e d e a r u
BASIC5000_2385,2385,種が芽を出すには、空気と水が必要である。,たねがめをだすにわ、くーきとみずがひつよーである,t a n e g a m e o d a s u n i w a sp k u: k i t o m i z u g a h i ts u y o: d e a r u
BASIC5000_2386,2386,食堂の明かりを、消してくれましたか。,しょくどーのあかりを、けしてくれましたか,sh o k u d o: n o a k a r i o sp k e sh i t e k u r e m a sh i t a k a
BASIC5000_2387,2387,頭韻の例を収集するために、シェークスピア・コンコーダンスを調べた。,とーいんのれーをしゅーしゅーするために、しぇーくすぴあ、こんこーだんすをしらべた,t o: i N n o r e: o sh u: sh u: s u r u t a m e n i sp sh e: k u s u p i a sp k o N k o: d a N s u o sh i r a b e t a
